index,zenith_deg,relative_azimuth_deg,absolute_azimuth_deg,reference_intensity,model_intensity,normalized_reference,normalized_model,reference_dop,model_dop,dop_abs_error,reference_aop_deg,model_aop_deg,aop_abs_error_deg,signed_dolp_bias,first_frac,second_frac,higher_frac,second_rr_frac,second_ar_frac,second_ra_frac,second_aa_frac,model_q,model_u,model_v,model_calibration_applied,model_calibration_intensity_gain,model_calibration_dolp_scale,model_calibration_aop_offset_deg,raw_model_intensity,raw_model_dop,raw_model_aop_deg,raw_model_q,raw_model_u,raw_model_v
160,21.405445,174.903508,110.888602,718.3111,718.3111,0.030987690963062538,0.030987690963062538,0.557369,0.5573689999999999,1.1102230246251565e-16,-0.346756,-0.34675600000000256,2.55351295663786e-15,-1.1102230246251565e-16,0.67869631947,0.32028702347,0.0010166570539,0.76573995502,0.13484467076,0.088584142569,0.010831231648,400.3350114730892,-4.845918780761008,0.0,1.0,3413039674.4018297,0.8409487429846253,-83.9698485151678,2.1046081163e-07,0.6627859363007457,83.6230925151678,-1.3604890479e-07,3.0794246795e-08,0.0
161,21.368321,184.993835,120.978929,717.7634,717.7634,0.03096406337560013,0.03096406337560013,0.546504,0.546504,0.0,-11.398099,-11.398098999999991,8.881784197001252e-15,0.0,0.6680032303,0.30535519389,0.026641575804,0.77458582245,0.12927865891,0.085717858044,0.010417660597,361.6206505253576,-151.9830886195021,0.0,1.0,3356849548.1373224,0.8421014849418377,75.16253240656944,2.1382054504e-07,0.6489764117180555,-86.56063140656944,-1.3776564344e-07,-1.6619602655e-08,0.0
162,21.448675,194.918175,130.903269,707.2184,707.2184,0.03050915574406625,0.03050915574406625,0.553796,0.553796,0.0,-20.215826,-20.215826,0.0,0.0,0.68674729732,0.3129518064,0.0003008962822,0.77877069385,0.12624752246,0.084778070294,0.010203713393,298.1197990902816,-254.00394860770075,0.0,1.0,3395112376.5622854,0.8274058281026935,56.71698743093729,2.0830485756e-07,0.6693160492595244,-76.93281343093729,-1.2516778681e-07,-6.1412206307e-08,0.0
163,21.445552,204.82823,140.813324,716.0851,716.0851,0.030891662097458517,0.030891662097458517,0.557668,0.557668,0.0,-32.02616,-32.02615999999999,7.105427357601002e-15,0.0,0.67952847372,0.31912486649,0.0013466597887,0.77782814149,0.12670123277,0.085163294923,0.01030733082,174.73032030330202,-359.0820939355043,0.0,1.0,3391171853.5746646,0.8212934206816478,35.3788480184266,2.1116154855e-07,0.6790118926523886,-67.4050080184266,-1.0104908427e-07,-1.0172144251e-07,0.0
164,21.407074,215.014276,150.99937,733.978,733.978,0.0316635555787551,0.0316635555787551,0.545702,0.5457020000000002,2.220446049250313e-16,-42.670268,-42.67026799999999,7.105427357601002e-15,2.220446049250313e-16,0.66519890722,0.33464105281,0.00016003996455,0.77272390579,0.1311769242,0.085422343074,0.010676826932,32.53667092837701,-399.2095432960643,0.0,1.0,3382651239.903625,0.786242565857027,15.028826679091061,2.1698305499e-07,0.6940631602731521,-57.69909467909106,-6.4593308251e-08,-1.3604428663e-07,0.0
165,21.366307,225.039568,161.024662,746.5495,746.5495,0.032205885715296416,0.032205885715296416,0.552629,0.552629,0.0,-53.724979,-53.72497899999999,7.105427357601002e-15,0.0,0.64024117376,0.3586820278,0.0010767984398,0.76536298883,0.13893604737,0.084424764107,0.011276199695,-123.71695601773494,-393.57834608305785,0.0,1.0,3288159481.827008,0.7743674382409975,-5.317036603047271,2.2704175516e-07,0.7136521665416562,-48.40794239695273,-1.9229462148e-08,-1.6088372487e-07,0.0
166,21.412388,235.050572,171.035666,758.8444,758.8444,0.03273628342406321,0.03273628342406321,0.53207,0.53207,0.0,-64.677739,-64.677739,0.0,0.0,0.60994971465,0.38736613596,0.0026841493973,0.757445154,0.14770159297,0.08289914979,0.011954103235,-256.03522148459604,-312.1966726353724,0.0,1.0,3139109204.8873386,0.7245695054855671,-25.298345382261395,2.4173877061e-07,0.7343256871449975,-39.37939361773861,3.4604754247e-08,-1.7410939735e-07,0.0
167,21.378044,245.005108,180.990202,791.1579,791.1579,0.034130276572623665,0.034130276572623665,0.489883,0.4898830000000001,1.1102230246251565e-16,-74.148511,-74.148511,0.0,1.1102230246251565e-16,0.57010818415,0.4290311962,0.00086061965569,0.74835743727,0.15869601912,0.080180874582,0.012765669025,-329.74236443808104,-203.6767119065604,0.0,1.0,3004413413.220983,0.646691291244617,-43.233320405559176,2.633319025e-07,0.7575221850555233,-30.915190594440823,9.4171079626e-08,-1.758521586e-07,0.0
168,21.387872,255.098177,191.083271,817.1685,817.1685,0.035252364807879716,0.035252364807879716,0.454243,0.4542429999999999,1.1102230246251565e-16,-84.98168,-84.98168,0.0,-1.1102230246251565e-16,0.51283695839,0.47341547359,0.013747568028,0.73986318897,0.16986072837,0.076705548931,0.013570533729,-365.5125198691698,-64.69075464732734,0.0,1.0,2725137479.1070447,0.5895736631634918,-62.24972493719473,2.9986322021e-07,0.7704601280231137,-22.73195506280527,1.6203669155e-07,-1.6468211282e-07,0.0
169,21.371938,265.024514,201.009608,874.3371,874.3370999999999,0.0377185983236794,0.037718598323679395,0.438043,0.4380429999999999,1.1102230246251565e-16,84.626294,84.62629399999999,1.4210854715202004e-14,-1.1102230246251565e-16,0.45482012461,0.5432794357,0.0019004396855,0.73294943545,0.18018673671,0.072607646775,0.014256181056,-376.27902336709167,71.42119603934323,0.0,1.0,2501891155.3767014,0.5568621167072166,-79.64342092009267,3.4947047881e-07,0.7866274017528677,-15.730285079907338,2.3449217807e-07,-1.4347511257e-07,0.0
170,21.383829,275.01372,210.998814,924.7473,924.7473,0.03989327681463711,0.03989327681463711,0.390969,0.39096900000000007,5.551115123125783e-17,72.542786,72.542786,0.0,5.551115123125783e-17,0.38398204687,0.61432124864,0.0016967044896,0.72943867315,0.18691146544,0.068982475104,0.014667386301,-296.4717830382572,206.93258863361794,0.0,1.0,2147373381.5185087,0.49296440186083135,81.70029250334149,4.3064113021e-07,0.793097835308551,-9.157506503341478,3.2423918693e-07,-1.0732611844e-07,0.0
171,21.401727,285.23081,221.215904,974.6237,974.6237,0.04204492735929679,0.04204492735929679,0.347703,0.347703,0.0,64.562982,64.562982,0.0,0.0,0.31924309434,0.67915953757,0.0015973680949,0.73010050051,0.18821474951,0.06696993511,0.014714814862,-213.84230769156318,262.889406667326,0.0,1.0,1794854315.047615,0.4372433355573723,67.15417413020636,5.430099211e-07,0.7952162371023185,-2.5911921302063545,4.3004515924e-07,-3.9003865523e-08,0.0
172,21.434643,295.072562,231.057656,1026.759,1026.759,0.04429402606411502,0.04429402606411502,0.318184,0.31818399999999997,5.551115123125783e-17,54.743419,54.743419,0.0,-5.551115123125783e-17,0.33479630751,0.66516796608,3.5726415168e-05,0.73014127789,0.1859245028,0.069304523502,0.014629695808,-108.98338127833739,307.9844029422755,0.0,1.0,1885430630.1011307,0.41038354176428704,48.443710385104005,5.4457532598e-07,0.7753332373712885,6.299708614895997,4.120596855e-07,9.210185168e-08,0.0
173,21.423298,304.951047,240.936141,1068.484,1068.484,0.04609402804853901,0.04609402804853901,0.291966,0.29196599999999995,5.551115123125783e-17,44.226667,44.226667,0.0,-5.551115123125783e-17,0.48515428359,0.51429171355,0.00055400285854,0.75346817466,0.16021467827,0.075114035895,0.011203111177,8.420181697919643,311.8473437062845,0.0,1.0,2698056317.19793,0.39829666807465497,23.166788653997692,3.9601990262e-07,0.7330365112300542,21.059878346002307,2.1532627364e-07,1.9469712848e-07,0.0
174,21.336339,314.997611,250.982705,1121.511,1121.511,0.04838159438114659,0.04838159438114659,0.254988,0.254988,0.0,34.076916,34.07691599999999,7.105427357601002e-15,0.0,0.66869128435,0.33002563793,0.0012830777238,0.76418856127,0.11443510732,0.11033197052,0.011044360886,106.41466361303439,265.4351456932928,0.0,1.0,3713032940.348502,0.3514367281740443,-4.93637345539485,3.0204714529e-07,0.7255587693546948,39.01328945539485,4.5465015347e-08,2.1438505096e-07,0.0
175,21.390824,325.028039,261.013133,1150.505,1150.505,0.049632385454517224,0.049632385454517224,0.251411,0.25141099999999994,5.551115123125783e-17,26.741181,26.741181,0.0,-5.551115123125783e-17,0.75148183117,0.24785736347,0.00066080536035,0.76919613246,0.07364330525,0.14483153333,0.01232902896,172.12383023154405,232.46230969694892,0.0,1.0,4081932524.512541,0.34533335989363206,-26.19882321682906,2.8185301768e-07,0.7280240752802984,52.94000421682906,-5.6146415406e-08,1.9736486318e-07,0.0
176,21.372545,335.022992,271.008086,1172.696,1172.696,0.05058969747456162,0.05058969747456162,0.250232,0.250232,0.0,22.119521,22.119521000000002,3.552713678800501e-15,0.0,0.74706240632,0.23889069704,0.014046896639,0.7697610074,0.068037994361,0.14905540466,0.013145593576,210.2351448836296,204.72366056896448,0.0,1.0,3986003821.2786856,0.3585783456252662,-41.607375623178875,2.9420343095e-07,0.6978447054957022,63.726896623178874,-1.2485237966e-07,1.6298277229e-07,0.0
177,21.416271,345.031853,281.016947,1174.066,1174.066,0.05064879879795674,0.05064879879795674,0.254184,0.25418399999999997,5.551115123125783e-17,12.419629,12.41962899999999,1.0658141036401503e-14,-5.551115123125783e-17,0.74707526556,0.24366783817,0.009256896268,0.77002904974,0.069549334356,0.14693221672,0.013489399186,270.8211042111064,125.36216931117545,0.0,1.0,3880186978.723751,0.3721014397027191,-61.8081198767366,3.0257974846e-07,0.6831040487321786,74.2277488767366,-1.7615120263e-07,1.0813388274e-07,0.0
178,21.353147,355.02705,291.012144,1147.556,1147.556,0.049505166620435345,0.049505166620435345,0.235406,0.235406,0.0,3.615853,3.615852999999999,8.881784197001252e-16,0.0,0.73684636092,0.24394548437,0.019208154708,0.77035912764,0.070324949476,0.14565973194,0.013656190939,267.99264376938487,34.00602158970485,0.0,1.0,3696033865.7267966,0.3544526298283028,-81.04802802596079,3.1048308584e-07,0.6641395215886279,84.66388102596079,-2.0263730256e-07,3.8187033882e-08,0.0
179,26.113854,4.999927,300.985021,1237.333,1237.333,0.05337811516820367,0.05337811516820367,0.233618,0.23361800000000002,2.7755575615628914e-17,1.277158,1.2771580000000111,1.1102230246251565e-14,2.7755575615628914e-17,0.71011820204,0.28581797088,0.004063827081,0.76173823084,0.080176625562,0.14244580106,0.015639342541,288.7760538381754,12.882525781510434,0.0,1.0,3362818028.041366,0.4052340308856283,85.80052111586312,3.6794527378e-07,0.576501434219219,-84.52336311586312,-2.0825665709e-07,-4.03047653e-08,0.0
180,26.107117,14.71781,310.702904,1188.952,1188.952,0.05129097565931409,0.05129097565931409,0.289446,0.2894459999999999,5.551115123125783e-17,-9.543739,-9.54373899999999,1.0658141036401503e-14,-5.551115123125783e-17,0.71341162722,0.28515420008,0.0014341727032,0.76112114231,0.079202309509,0.14421784489,0.015458703293,325.2168650304866,-112.53684368223979,0.0,1.0,3307324226.644482,0.4901480351569135,64.58236779673679,3.5949060888e-07,0.5905277166057357,-74.12610679673679,-1.805248824e-07,-1.1170254185e-07,0.0
181,26.101811,24.939149,320.924243,1135.15,1135.15,0.04896997609631877,0.04896997609631877,0.296252,0.296252,0.0,-18.561306,-18.561305999999995,3.552713678800501e-15,0.0,0.70990502606,0.28291970371,0.0071752702329,0.76071158293,0.077474923264,0.14677827048,0.015035223324,268.13978691960887,-202.95892854969537,0.0,1.0,3257171972.9355087,0.48458415041021863,44.861059519937925,3.4850784958e-07,0.6113530534360474,-63.42236551993792,-1.2776192239e-07,-1.70505205e-07,0.0
182,26.126499,35.043097,331.028191,1048.216,1048.216,0.04521967357950832,0.04521967357950832,0.350948,0.35094800000000004,5.551115123125783e-17,-27.688517,-27.688517,0.0,5.551115123125783e-17,0.64136688185,0.35500372174,0.0036293964114,0.77388013157,0.08933241171,0.12394225754,0.012845199188,209.01364387021948,-302.72285181257655,0.0,1.0,2859044117.6313634,0.6028641903448009,21.45503587841269,3.6663162822e-07,0.5821344269913917,-49.14355287841269,-3.0762254931e-08,-2.1120032187e-07,0.0
183,26.155163,45.01463,340.999724,975.4862,975.4861999999999,0.04208213530924444,0.042082135309244435,0.391814,0.391814,0.0,-40.214877,-40.214876999999994,7.105427357601002e-15,0.0,0.54669120194,0.45266138237,0.00064741568645,0.79184181368,0.086792027153,0.11001167185,0.011354487319,63.54482866503718,-376.88975718142683,0.0,1.0,2409927543.997188,0.7789733654413787,-7.5202927106437585,4.0477822764e-07,0.5029876724706652,-32.69458428935624,8.4789121772e-08,-1.8510304473e-07,0.0
184,26.143855,54.941341,350.926435,923.3455,923.3455000000001,0.0398328036503048,0.03983280365030481,0.454541,0.45454100000000003,5.551115123125783e-17,-51.661064,-51.66106400000001,7.105427357601002e-15,5.551115123125783e-17,0.6423915036,0.35607572616,0.0015327702417,0.77955761045,0.078672834103,0.12846006523,0.013309490217,-96.70923918804085,-408.4042838109599,0.0,1.0,2871735927.45869,0.7959934437645756,-20.218462352324334,3.2152869321e-07,0.5710361103607731,-31.44260164767567,8.3682299957e-08,-1.6342546624e-07,0.0
185,26.049322,64.93763,0.922724,857.1636,857.1636,0.03697773950811306,0.03697773950811306,0.504614,0.504614,0.0,-61.972693,-61.972693,0.0,0.0,0.71241748437,0.28409378486,0.0034887307655,0.7638284119,0.078466682797,0.14328462797,0.014420277334,-241.5295677215032,-358.81960716024395,0.0,1.0,3176275371.829534,0.7506281183150806,-37.37851204404078,2.6986438506e-07,0.6722556585446021,-24.594180955959217,1.1857006051e-07,-1.3730834148e-07,0.0
186,26.135288,75.004543,10.989637,810.3571,810.3571,0.034958523381475745,0.034958523381475745,0.529477,0.529477,0.0,-73.565046,-73.565046,0.0,0.0,0.74567553897,0.22059182783,0.033732633193,0.75209271724,0.07268673285,0.16164428259,0.013576267313,-360.37422493793474,-232.86814972142773,0.0,1.0,3356458898.9208255,0.7018855517493912,-57.92023542578954,2.4143215347e-07,0.7543637259383994,-15.64481057421045,1.556377235e-07,-9.4590608112e-08,0.0
187,26.165957,85.001142,20.986236,785.6429,785.6429,0.033892361391219275,0.033892361391219275,0.547666,0.5476659999999999,1.1102230246251565e-16,-86.096763,-86.096763,0.0,-1.1102230246251565e-16,0.1862228376,0.81230505121,0.001472111186,0.32553523438,0.6182778896,0.02423792188,0.031948954139,-426.2823778259368,-58.44249352049344,0.0,1.0,863251084.6452945,0.5905126832213894,-81.0168529991476,9.1009778496e-07,0.9274415530117823,-5.0799100008523865,8.3082722383e-07,-1.4888798891e-07,0.0
188,26.132623,94.905787,30.890881,758.9189,758.9189,0.03273949732814565,0.03273949732814565,0.55307,0.55307,0.0,82.774501,82.77450100000001,1.4210854715202004e-14,0.0,0.16322076681,0.83667087662,0.00010835656895,0.46492572711,0.46147356222,0.039021710993,0.034578999676,-406.45544910373917,104.74573896813982,0.0,1.0,768915942.8848373,0.6078107754337744,73.86434582074386,9.8699852308e-07,0.9099378003051892,8.910155179256144,8.5501694891e-07,2.7485028018e-07,0.0
189,26.053196,104.892793,40.877887,747.2696,747.2696,0.03223695057878314,0.03223695057878314,0.55831,0.55831,0.0,70.182734,70.182734,0.0,0.0,0.35448860663,0.63670414546,0.0088072479126,0.60094024762,0.31814941395,0.056759846911,0.024150491525,-321.30401992346856,266.1321428467593,0.0,1.0,1713098725.9094956,0.658774439703526,51.468231600760575,4.362093023e-07,0.8474979694890121,18.714502399239425,2.9357065335e-07,2.2468728997e-07,0.0
190,26.088026,114.948559,50.933653,735.7193,735.7192999999999,0.03173867465497985,0.03173867465497984,0.543164,0.5431640000000001,1.1102230246251565e-16,61.045957,61.045957,0.0,1.1102230246251565e-16,0.51598711449,0.48160728677,0.0024055987375,0.6857963904,0.22436534657,0.072360562564,0.017477700473,-212.30772409918706,338.55364102806453,0.0,1.0,2528935869.449606,0.6946459941189265,33.859683239062605,2.909205049e-07,0.7819292194852964,27.186273760937393,1.3250950029e-07,1.8490007701e-07,0.0
191,26.151169,124.992745,60.977839,740.5,740.5,0.03194491238983751,0.03194491238983751,0.508625,0.508625,0.0,48.698931,48.698931,0.0,0.0,0.61020875132,0.38735613202,0.0024351166592,0.73372221491,0.17003836149,0.082654888411,0.013584535185,-48.495225725684485,373.50167551428075,0.0,1.0,3075613412.519959,0.709036185696872,12.8261679417176,2.4076497943e-07,0.7173470272185064,35.8727630582824,5.4099968099e-08,1.6402025177e-07,0.0
192,26.155376,134.974239,70.959333,729.7297,729.7297,0.03148028539468252,0.03148028539468252,0.528604,0.5286039999999997,2.220446049250313e-16,40.210984,40.21098400000001,7.105427357601002e-15,-2.220446049250313e-16,0.65241292219,0.32802303767,0.019564040137,0.7607292953,0.13965647529,0.088257331583,0.011356897829,64.18321830124471,380.3608138464847,0.0,1.0,3285309489.981048,0.81052882162985,-4.832185252176508,2.221190126e-07,0.6521717499657296,45.04316925217651,-2.1828778856e-10,1.4485958068e-07,0.0
193,26.121621,144.997622,80.982716,733.8571,733.8571,0.03165833999481461,0.03165833999481461,0.513022,0.5130220000000001,1.1102230246251565e-16,30.516798,30.516798,0.0,1.1102230246251565e-16,0.69085754742,0.3009711327,0.008171319884,0.77833749165,0.1205672644,0.0911784361,0.0099168078488,182.33036205404008,329.38802601456706,0.0,1.0,3527718760.3240323,0.8292993456502024,-24.18535130802752,2.0802596518e-07,0.6186210114488528,54.70214930802752,-4.27546679e-08,1.2137939306e-07,0.0
194,26.066654,155.003112,90.988206,733.578,733.578,0.03164629971790982,0.03164629971790982,0.501133,0.501133,0.0,19.912933,19.912932999999992,7.105427357601002e-15,0.0,0.71379683711,0.28401637331,0.0021867895852,0.79120054644,0.10703120996,0.0928872705,0.0088809730989,282.3302374811929,235.44470090820408,0.0,1.0,3665754424.2160387,0.8472202884450888,-44.72608260311412,2.0011651494e-07,0.5915025960010165,64.63901560311412,-7.4937810866e-08,9.162777077e-08,0.0
195,26.119693,164.967292,100.952386,729.9286,729.9286,0.03148886587148784,0.03148886587148784,0.511011,0.5110109999999999,1.1102230246251565e-16,9.93529,9.935289999999997,3.552713678800501e-15,-1.1102230246251565e-16,0.72439972649,0.27349783121,0.0021024422996,0.79901638404,0.098747549919,0.093995487505,0.008240578538,350.79406873947585,126.7819901455992,0.0,1.0,3718398881.300681,0.895275714452323,-64.67429922308202,1.9630185553e-07,0.5707861743045342,74.60958922308201,-9.6262550172e-08,5.7340333574e-08,0.0
196,26.157841,175.010098,110.995192,733.7857,733.7857,0.031655259823653734,0.031655259823653734,0.502759,0.502759,0.0,0.936246,0.9362459999999975,2.55351295663786e-15,0.0,0.72464329251,0.26521712044,0.010139587051,0.80538536919,0.094104721743,0.092631685358,0.0078782237046,368.72036978209377,12.05449787882385,0.0,1.0,3745158445.9783688,0.8952469308876357,-83.60773190528441,1.9592914708e-07,0.5615869573565757,84.54397790528441,-1.0804177199e-07,2.0829120639e-08,0.0
197,26.113562,185.033848,121.018942,735.0631,735.0631,0.031710366415263154,0.031710366415263154,0.541601,0.5416009999999999,1.1102230246251565e-16,-10.696919,-10.696919000000005,5.329070518200751e-15,-1.1102230246251565e-16,0.73376815815,0.26209808623,0.0041337556203,0.81123444123,0.091540304258,0.089549888826,0.0076753656839,370.679098449931,-145.2215640039973,0.0,1.0,3799009347.7058864,0.9485010407513723,74.99521602667942,1.9348809985e-07,0.5710072806783226,-85.69213502667941,-1.0923634389e-07,-1.6551120657e-08,0.0
