index,zenith_deg,relative_azimuth_deg,intensity_gain,dolp_scale,aop_offset_deg,source_reference_intensity,source_model_intensity,source_reference_dop,source_model_dop,source_reference_aop_deg,source_model_aop_deg
349,45.042028,264.976835,3.22827875989226294e+09,6.83573259862756744e-01,8.48624238322005908e+01,1.17334799999999996e+03,3.63459319120000023e-07,4.19910000000000005e-01,6.14286755576581078e-01,7.52145359999999954e+01,-9.64788783220059720e+00
350,45.041326,274.975054,2.62402800676933146e+09,5.02854689927486387e-01,6.83488042487187357e+01,1.31066000000000008e+03,4.99483998120000025e-07,3.43467000000000022e-01,6.83034297740226504e-01,6.30170000000000030e+01,-5.33180424871873093e+00
351,45.065891,285.14124,1.95190616821771526e+09,3.72560207036701452e-01,5.03405630237309722e+01,1.49208300000000008e+03,7.64423528289999992e-07,2.71438999999999986e-01,7.28577542295761438e-01,4.99140170000000012e+01,-4.26546023730972890e-01
352,45.046263,295.155036,2.40082218852230835e+09,2.88827464175788473e-01,2.95442850778427051e+01,1.72179199999999992e+03,7.17167647079999982e-07,1.92071999999999993e-01,6.65006011627410909e-01,3.79066380000000009e+01,8.36235292215729586e+00
353,45.053408,305.011912,3.35767545463502264e+09,2.83036159626903039e-01,3.99907617898630363e+00,1.93600000000000000e+03,5.76589377430000001e-07,1.38567999999999997e-01,4.89577021475488094e-01,2.78408429999999996e+01,2.38417668210136959e+01
354,44.984159,314.990512,3.68130434859847021e+09,2.25006022239292086e-01,-2.22118416274821762e+01,2.22869799999999987e+03,6.05409873500000037e-07,8.48420000000000007e-02,3.77065463206896823e-01,1.71413100000000007e+01,3.93531516274821769e+01
355,45.057288,324.983538,3.38541663786194468e+09,1.87313105954327402e-01,-3.17891424757291787e+01,2.44425500000000011e+03,7.21995329220000003e-07,6.04150000000000034e-02,3.22534825805146863e-01,1.82573879999999988e+01,5.00465304757291776e+01
356,45.003875,334.968698,2.87827611469611979e+09,1.49276072388048853e-01,-3.41584954154475184e+01,2.59363400000000001e+03,9.01106737730000015e-07,4.13800000000000001e-02,2.77204506643443205e-01,2.90228810000000017e+01,6.31813764154475237e+01
357,45.068991,345.000105,2.27499637269487190e+09,1.66033263849467427e-01,-4.57015189188869542e+01,2.55775700000000006e+03,1.12429058379999998e-06,4.36799999999999966e-02,2.63079812968093407e-01,3.12438900000000004e+01,7.69454089188869546e+01
358,45.028397,355.009911,1.79824587905603957e+09,2.74241093615764986e-01,-6.28105196760127313e+01,2.42223199999999997e+03,1.34699710880000004e-06,7.60200000000000042e-02,2.77201344983368791e-01,2.64481619999999999e+01,8.92586816760127277e+01
359,49.762945,4.991463,2.38371120016348314e+09,5.59642621516286631e-01,-6.53515751872916013e+01,2.49990500000000020e+03,1.04874491499999999e-06,1.07206999999999997e-01,1.91563322517386364e-01,2.40396989999999988e+01,8.93912741872916001e+01
360,49.751993,15.018847,2.27180527389811277e+09,7.16954630456999698e-01,8.68907548844999553e+01,2.17385899999999992e+03,9.56886149080000086e-07,1.54683999999999988e-01,2.15751448458323836e-01,1.27618170000000006e+01,-7.41289378844999618e+01
361,49.755108,24.937932,2.22799405635498142e+09,8.41247550582051362e-01,5.88179530714497503e+01,1.86460100000000011e+03,8.36896756830000036e-07,2.24042999999999992e-01,2.66322320754439901e-01,-5.19749000000000017e-01,-5.93377020714497476e+01
362,49.784188,34.993542,2.18607305375094652e+09,8.83006201574452310e-01,3.23898692193551980e+01,1.61265100000000007e+03,7.37693096410000042e-07,2.86829999999999974e-01,3.24833505686104029e-01,-1.47496729999999996e+01,-4.71395422193551994e+01
363,49.803047,44.993356,2.17383731287424374e+09,9.25386164033659586e-01,8.18393695577742974e+00,1.41694800000000009e+03,6.51818786810000044e-07,3.69777999999999996e-01,3.99593179984642444e-01,-2.76497670000000006e+01,-3.58337039557774304e+01
364,49.763623,54.998327,1.73653125520071697e+09,1.02496933585258354e+00,-1.52744577192875894e+01,1.24245299999999997e+03,7.15479779750000020e-07,4.43933000000000022e-01,4.33118323125960103e-01,-4.25426220000000015e+01,-2.72681642807124121e+01
365,49.76267,65.022941,1.35521961971601748e+09,1.39079549915617706e+00,-3.43331110208799828e+01,1.12037699999999995e+03,8.26712500099999954e-07,5.05843000000000043e-01,3.63707676870470842e-01,-5.74230450000000019e+01,-2.30899339791200156e+01
366,49.759073,75.012055,1.86184808217165542e+09,1.26544621625542097e+00,-5.55382570725129838e+01,1.04586899999999991e+03,5.61737023559999951e-07,5.44475999999999960e-01,4.30264038886739641e-01,-7.15069610000000040e+01,-1.59687039274870219e+01
367,49.800454,84.975102,2.13232481859764957e+09,1.12420115037171731e+00,-8.19423632458853746e+01,9.93539899999999989e+02,4.65942098190000014e-07,5.51740000000000008e-01,4.90784055698188115e-01,-8.50125019999999978e+01,-3.07013875411462012e+00
368,49.753481,94.971812,2.34308370712371731e+09,1.02171131592817255e+00,7.62343318290231196e+01,9.78009300000000053e+02,4.17402629290000020e-07,5.48302999999999985e-01,5.36651587833197996e-01,8.03792650000000037e+01,4.14493317097687974e+00
369,49.784046,105.01999,2.77098552424805260e+09,1.03123385278399327e+00,5.77244060823908143e+01,9.86666699999999992e+02,3.56070680039999983e-07,5.05480999999999958e-01,4.90171068992127201e-01,6.70187190000000044e+01,9.29431291760919365e+00
370,49.790506,114.989102,3.27764751672082186e+09,1.06251656838305331e+00,4.12264999073146043e+01,9.91520700000000033e+02,3.02509862620000009e-07,4.40323000000000020e-01,4.14415184762800759e-01,5.51828190000000021e+01,1.39563190926853942e+01
371,49.754244,124.995144,3.62120813169043875e+09,1.32572285064445605e+00,2.24301802134936423e+01,1.01220899999999995e+03,2.79522458580000014e-07,3.91062000000000021e-01,2.94980206315292981e-01,4.23423299999999969e+01,1.99121497865063546e+01
372,49.800672,134.96773,3.69864141204476738e+09,1.99797223919649913e+00,4.93479572700705305e+00,1.03006500000000005e+03,2.78498206569999985e-07,3.34388999999999992e-01,1.67364187269427367e-01,3.28091280000000012e+01,2.78743322729929481e+01
373,49.781105,145.004237,3.40908770574581385e+09,3.00028033831135943e+00,-3.16685135307003414e+01,1.04011300000000006e+03,3.05100100019999974e-07,2.86580999999999975e-01,9.55180742081240541e-02,2.34883029999999984e+01,5.51568165307003397e+01
374,49.727933,154.99395,2.88105556080164051e+09,1.91316853086417171e+00,-6.00877042078387547e+01,1.06660400000000004e+03,3.70212922830000004e-07,2.56734999999999991e-01,1.34193614340935075e-01,1.78130729999999993e+01,7.79007772078387575e+01
375,49.786986,165.018174,2.07661796248888779e+09,1.61049646467348206e+00,-7.27663167339097470e+01,1.07484099999999989e+03,5.17592074909999971e-07,2.61672999999999989e-01,1.62479710908929265e-01,1.06780390000000001e+01,8.34443557339097453e+01
376,49.782198,175.010194,1.47844432479614902e+09,1.58847588106223259e+00,-8.75885726436547003e+01,1.05513200000000006e+03,7.13677195889999975e-07,2.95246999999999982e-01,1.85868103834579357e-01,4.23548800000000014e+00,-8.81759393563452960e+01
377,49.77085,185.043041,1.13080115540611553e+09,1.46278969402625081e+00,7.09348782140369991e+01,1.03282199999999989e+03,9.13354213569999962e-07,3.35749999999999993e-01,2.29527184509938670e-01,-3.87919999999999998e+00,-7.48140782140369964e+01
378,49.698418,195.121611,7.92537957290498376e+08,1.40431385478408277e+00,5.09381623814495512e+01,9.96296299999999974e+02,1.25709600510000009e-06,3.88602000000000003e-01,2.76720192338876181e-01,-1.36152700000000006e+01,-6.45534323814495536e+01
379,49.778349,205.012495,6.49335214605141163e+08,1.39585505746588634e+00,3.15082635709570589e+01,9.83423099999999977e+02,1.51450757309999998e-06,4.54587000000000019e-01,3.25669200085346111e-01,-2.53768339999999988e+01,-5.68850975709570577e+01
380,49.744597,214.978245,8.69622334676714897e+08,1.48500600775483971e+00,1.08160481481267396e+01,9.65800899999999956e+02,1.11059808550000010e-06,5.04360999999999948e-01,3.39635662998115706e-01,-3.84503610000000009e+01,-4.92664091481267405e+01
381,49.750358,224.989489,1.43478227735048366e+09,1.61909694918215963e+00,-1.18314335790062586e+01,9.70361899999999991e+02,6.76312995579999998e-07,5.54544999999999955e-01,3.42502652654686601e-01,-5.10186190000000011e+01,-3.91871854209937425e+01
382,49.788979,234.995978,3.93567097519138479e+09,1.47136682394862217e+00,-4.62583164811983352e+01,1.00332399999999996e+03,2.54930863460000010e-07,5.65505000000000035e-01,3.84339914965859397e-01,-6.44917200000000008e+01,-1.82334035188016692e+01
383,49.789783,244.958122,3.98114513215249014e+09,1.26174723276313849e+00,-6.75441877315145121e+01,1.04200900000000001e+03,2.61735999420000021e-07,5.53718999999999961e-01,4.38850972383267257e-01,-7.80073170000000005e+01,-1.04631292684854831e+01
384,49.788284,255.020962,3.42127511858464479e+09,1.00972867677566081e+00,-8.45506896978608893e+01,1.12850000000000000e+03,3.29847779229999987e-07,4.79545999999999972e-01,4.74925602322518181e-01,8.70862570000000034e+01,-8.36305330213910736e+00
385,49.762984,265.004525,2.75750514513514757e+09,7.04288858067384949e-01,7.88408747220098860e+01,1.26685999999999990e+03,4.59422533530000000e-07,4.20673999999999992e-01,5.97303216118393765e-01,7.33966410000000025e+01,-5.44423372200988620e+00
386,49.792916,274.998561,1.92899903580495548e+09,4.34913572627651179e-01,6.29885567123514392e+01,1.42948600000000010e+03,7.41050655529999979e-07,3.26311999999999991e-01,7.50291599382597707e-01,6.06115279999999998e+01,-2.37702871235143931e+00
387,49.750041,284.99331,1.89614505096173048e+09,3.34158119074347337e-01,4.20350062926532431e+01,1.66161500000000001e+03,8.76312178309999979e-07,2.56151000000000018e-01,7.66556265966437889e-01,4.57094349999999991e+01,3.67442870734675786e+00
388,49.773065,295.099866,3.80954941209633160e+09,2.65166668905996883e-01,1.77484701793755200e+01,1.91443499999999995e+03,5.02535810120000051e-07,1.75022000000000011e-01,6.60045248982806032e-01,3.41414449999999974e+01,1.63929748206244774e+01
389,49.773915,305.00193,4.64231090866981030e+09,2.11665425857713696e-01,-4.76165499068730824e+00,2.20612399999999980e+03,4.75221079199999976e-07,1.14771999999999999e-01,5.42233099878826397e-01,2.29164120000000011e+01,2.76780669906873094e+01
390,49.731638,315.000219,4.16221341505501461e+09,1.67690916764444142e-01,-2.34730700416189819e+01,2.57925399999999991e+03,6.19683265319999981e-07,6.89160000000000050e-02,4.10970381280737374e-01,1.31040620000000008e+01,3.65771320416189809e+01
391,49.763388,325.012945,3.78280417200293064e+09,1.02237592661049662e-01,-3.14475766064504931e+01,2.92676899999999978e+03,7.73703545550000034e-07,3.21489999999999970e-02,3.14453804742686194e-01,1.42471759999999996e+01,4.56947526064504927e+01
392,49.781146,335.021765,3.44926343806909513e+09,1.00614900598927498e-01,-2.86644132065369597e+01,3.11003800000000001e+03,9.01652789310000013e-07,2.55569999999999999e-02,2.54008102655447265e-01,2.55327209999999987e+01,5.41971342065369583e+01
393,49.782187,345.014058,3.08832766530109644e+09,1.83623601363301081e-01,-2.06824736239344773e+01,3.08941600000000017e+03,1.00035240259999993e-06,3.91509999999999983e-02,2.13213332650737886e-01,4.22735150000000033e+01,6.29559886239344806e+01
394,49.760907,354.977059,2.71450897354653072e+09,3.72812527496796609e-01,-4.10833873176129032e+01,2.86671799999999985e+03,1.05607239760000010e-06,7.03570000000000029e-02,1.88719516676124965e-01,3.39489930000000015e+01,7.50323803176129047e+01
395,54.492233,4.97988,2.23959850881247377e+09,5.89097313561746549e-01,-6.82816719321647838e+01,2.90549600000000009e+03,1.29732895809999993e-06,9.76260000000000044e-02,1.65721346460982077e-01,2.82870309999999989e+01,-8.34312970678352173e+01
396,54.526252,15.050071,2.07577422516968751e+09,8.83066473518411166e-01,8.47193857291918704e+01,2.46205999999999995e+03,1.18609238430000009e-06,1.57610000000000000e-01,1.78480334976406474e-01,1.67618709999999993e+01,-6.79575147291918711e+01
397,54.511167,25.026939,1.90675274194963813e+09,9.85030502703266309e-01,5.69855650584572402e+01,2.07355200000000013e+03,1.08747817920000005e-06,2.10844000000000004e-01,2.14048193859348257e-01,3.75809600000000010e+00,-5.32274690584572383e+01
398,54.531904,35.007234,1.74137256330070019e+09,1.11023664863534455e+00,2.92014202604410187e+01,1.77194800000000009e+03,1.01755823960000006e-06,2.97074000000000005e-01,2.67577187588925902e-01,-1.18755769999999998e+01,-4.10769972604410185e+01
399,54.516795,45.00192,1.48078326983862019e+09,1.20609547832883890e+00,5.99305215449053108e+00,1.52930500000000006e+03,1.03276761100000002e-06,3.70725000000000027e-01,3.07376162717793389e-01,-2.67341930000000012e+01,-3.27272451544905323e+01
400,54.496164,54.998777,1.44139930386469293e+09,1.40746270257945727e+00,-1.85233855495313477e+01,1.33644100000000003e+03,9.27183048039999980e-07,4.57759000000000027e-01,3.25237037657243044e-01,-4.16521869999999979e+01,-2.31288014504686501e+01
401,54.476459,64.997607,1.83036307723741531e+09,1.31864720173603334e+00,-3.85809798404374078e+01,1.20116200000000003e+03,6.56242477209999999e-07,5.27231000000000005e-01,3.99827186002356560e-01,-5.64907859999999999e+01,-1.79098061595625921e+01
402,54.503392,74.988269,1.24321948518038559e+09,7.67117668519089357e-01,-5.73012535610475950e+01,1.10039100000000008e+03,8.85114023000000051e-07,5.58149000000000006e-01,7.27592418875580571e-01,-7.09801879999999983e+01,-1.36789344389524015e+01
403,54.514565,85.014084,2.98171502784636021e+09,9.60712109731642339e-01,-8.18362410816606172e+01,1.06305099999999993e+03,3.56523339779999985e-07,5.68842999999999988e-01,5.92105579015649197e-01,-8.59864709999999945e+01,-4.15022991833937738e+00
404,54.493669,95.011776,2.91448318978818607e+09,9.31308357530921005e-01,7.56494915734663067e+01,1.03921399999999994e+03,3.56568877679999981e-07,5.44405000000000028e-01,5.84559341272662070e-01,7.99630839999999949e+01,4.31359242653368558e+00
405,54.526726,104.968441,2.94266878475992537e+09,8.66692271017009630e-01,5.41611338086926963e+01,1.05410300000000007e+03,3.58213267309999999e-07,4.91537000000000002e-01,5.67141321594124559e-01,6.45530940000000015e+01,1.03919601913073087e+01
406,54.524442,114.97201,3.11049908717330694e+09,8.17859474552861343e-01,3.77135952296109735e+01,1.07351299999999992e+03,3.45125643800000005e-07,4.23902999999999974e-01,5.18307867291939672e-01,5.26206469999999982e+01,1.49070517703890228e+01
407,54.478989,124.998162,3.50573549389588118e+09,8.35622641444133674e-01,2.18099150261881398e+01,1.10611999999999989e+03,3.15517243650000021e-07,3.49665000000000004e-01,4.18448451080387807e-01,4.05110370000000017e+01,1.87011219738118619e+01
408,54.534212,134.971401,3.63069469496974707e+09,1.10257526433209652e+00,5.63579216208588463e+00,1.12088100000000009e+03,3.08723562340000009e-07,2.86687999999999998e-01,2.60016716567341155e-01,2.94613370000000003e+01,2.38255448379141157e+01
409,54.493245,144.966536,3.39789053750273180e+09,2.00784680809448579e+00,-1.56798694435787489e+01,1.14716599999999994e+03,3.37611228889999989e-07,2.17295999999999989e-01,1.08223395890556615e-01,2.16885569999999994e+01,3.73684264435787483e+01
410,54.502457,154.981702,2.82798088045477629e+09,2.80177815054990598e+00,-6.15678908455471969e+01,1.17835300000000007e+03,4.16676437999999992e-07,2.00710000000000000e-01,7.16366497328157770e-02,1.75859600000000000e+01,7.91538508455471970e+01
411,54.511073,165.044103,2.14435438771183515e+09,1.76519165758860130e+00,-8.42267212022477594e+01,1.18099099999999999e+03,5.50744320420000037e-07,2.01055000000000011e-01,1.13899813165136907e-01,1.17451480000000004e+01,-8.40281307977522403e+01
412,54.507286,175.026612,1.42457185468717313e+09,1.67399886113775453e+00,8.66972237866842477e+01,1.15490900000000011e+03,8.10706035080000040e-07,2.33329000000000009e-01,1.39384204742776824e-01,7.31578999999999979e+00,-7.93814337866842408e+01
413,54.50777,184.969346,1.07832724816329813e+09,1.47569860689434429e+00,6.85412639334228970e+01,1.12495200000000000e+03,1.04323803549999998e-06,2.87366000000000010e-01,1.94732175430300830e-01,-2.68975499999999990e+00,-7.12310189334229023e+01
414,54.519828,194.986507,8.27014833628546476e+08,1.59383961258429618e+00,5.17213569892454927e+01,1.09521399999999994e+03,1.32429789100000005e-06,3.60688999999999982e-01,2.26301942273331225e-01,-1.27526220000000006e+01,-6.44739789892454951e+01
415,54.49874,204.964459,8.74395599739843369e+08,1.83164883259818390e+00,3.31361610159164854e+01,1.06568200000000002e+03,1.21876413869999990e-06,4.21619999999999995e-01,2.30186044669891399e-01,-2.31744899999999987e+01,-5.63106510159164841e+01
416,54.494774,215.00584,1.54046849814155960e+09,2.26816580866687456e+00,7.58953547559034547e+00,1.04504299999999989e+03,6.78392970229999994e-07,5.07085000000000008e-01,2.23566107055480967e-01,-3.67910200000000032e+01,-4.43805554755903486e+01
417,54.489972,224.980579,3.14284394501008177e+09,1.89624459504143994e+00,-2.15214933413624045e+01,1.05318299999999999e+03,3.35105089030000015e-07,5.40186999999999973e-01,2.84872005126635519e-01,-5.08672159999999991e+01,-2.93457226586375945e+01
418,54.489571,234.986278,4.10361705688836908e+09,1.37277933276711783e+00,-4.56761615341344012e+01,1.06845200000000000e+03,2.60368349480000007e-07,5.65869999999999984e-01,4.12207546029537852e-01,-6.45228070000000002e+01,-1.88466454658655991e+01
419,54.549189,245.007092,3.59237867630595493e+09,1.05944091979930843e+00,-6.44692170698834843e+01,1.13073700000000008e+03,3.14759968780000014e-07,5.46045000000000003e-01,5.15408636569784528e-01,-7.89421219999999977e+01,-1.44729049301165080e+01
420,54.495589,254.988453,2.44772501695651960e+09,8.58041519091639171e-01,-8.00837996153585863e+01,1.21582500000000005e+03,4.96716335199999947e-07,4.95093999999999979e-01,5.77004712457421021e-01,8.70120170000000002e+01,-1.29041833846414189e+01
421,54.515408,264.972071,1.66933753982811928e+09,6.37939480653069046e-01,8.30659506058793795e+01,1.37069000000000005e+03,8.21098170560000050e-07,4.24024000000000012e-01,6.64677469978687818e-01,7.28097709999999978e+01,-1.02561796058793853e+01
422,54.507526,274.968925,2.59145935835867357e+09,5.23344509625987886e-01,5.81008737341184798e+01,1.56493399999999997e+03,6.03881359339999963e-07,3.32886999999999988e-01,6.36076224890369413e-01,5.71506589999999974e+01,-9.50214734118485116e-01
423,54.499311,285.035936,3.04317065145155382e+09,3.88727678098516050e-01,3.58508995724461599e+01,1.79813799999999992e+03,5.90876492300000000e-07,2.45709000000000011e-01,6.32085168727629099e-01,4.26419879999999978e+01,6.79108842755383701e+00
424,54.525378,294.988667,2.22585679409672832e+09,2.76201867339476381e-01,2.12441117219101265e+01,2.13080699999999979e+03,9.57297435150000048e-07,1.78298000000000012e-01,6.45535099807475587e-01,3.13514610000000005e+01,1.01073492780898739e+01
425,54.501954,305.002134,2.69679998032719707e+09,1.96900108612895530e-01,-1.17247535841343975e+00,2.53497299999999996e+03,9.39992961470000036e-07,1.13236000000000003e-01,5.75093639093015030e-01,1.68482200000000013e+01,1.80206953584134411e+01
426,54.482596,315.000018,3.37843179844572735e+09,1.34664150958314049e-01,-2.48581238144985726e+01,2.98669000000000005e+03,8.84046261159999992e-07,5.45679999999999985e-02,4.05215490623720587e-01,4.80886399999999981e+00,2.96669878144985724e+01
427,54.49937,325.014781,3.79449079437934780e+09,7.81458647882742607e-02,-4.13953919617180830e+01,3.46593899999999985e+03,9.13413469109999995e-07,2.05860000000000001e-02,2.63430445817894598e-01,4.19265000000000043e+00,4.55880419617180834e+01
428,54.533798,335.038449,3.62573298805376291e+09,5.28571441208837423e-02,-1.76916205703668084e+00,3.80856100000000015e+03,1.05042511750000004e-06,1.12009999999999992e-02,2.11910805744317698e-01,5.46297470000000018e+01,5.63989090570366827e+01
429,54.512929,344.997974,3.17086944167990398e+09,1.38479718014667963e-01,-2.64331959352951174e+01,3.76055900000000020e+03,1.18597093610000005e-06,2.47110000000000003e-02,1.78444904093338630e-01,4.26439670000000035e+01,6.90771629352951209e+01
430,54.482245,354.991676,2.58738133796123314e+09,4.00468247939293920e-01,-4.16203033506506017e+01,3.37426099999999997e+03,1.30412202890000004e-06,6.60219999999999974e-02,1.64862009259740677e-01,4.13715389999999985e+01,8.29918423506506002e+01
431,59.226922,4.968251,1.93550781141718006e+09,9.40113520178214257e-01,-6.70035416336215519e+01,3.33449600000000009e+03,1.72280162359999992e-06,9.77050000000000002e-02,1.03928938264262360e-01,3.73098290000000006e+01,-7.56866293663784546e+01
432,59.270756,15.059537,1.62325055886134720e+09,1.13746499535427970e+00,8.02478002946115083e+01,2.75650000000000000e+03,1.69813586999999998e-06,1.51192999999999994e-01,1.32921013497130758e-01,2.26307620000000007e+01,-5.76170382946115041e+01
433,59.261334,25.092998,1.25441085314229774e+09,1.15004933600738202e+00,4.99568588134746818e+01,2.30525799999999981e+03,1.83772166370000001e-06,2.11412999999999990e-01,1.83829504857557668e-01,6.08647000000000027e+00,-4.38703888134746833e+01
434,59.242294,35.022218,9.52014438599244356e+08,1.23043280987580061e+00,2.82819352703039399e+01,1.95793699999999990e+03,2.05662532059999990e-06,2.83507000000000009e-01,2.30412418885852927e-01,-9.07892499999999991e+00,-3.73608602703039381e+01
435,59.243211,45.020823,1.40877016390232205e+09,1.30824154139534499e+00,3.92540427418418503e+00,1.66343499999999995e+03,1.18077103180000000e-06,3.67923999999999973e-01,2.81235527506319194e-01,-2.40322740000000010e+01,-2.79576782741841861e+01
436,59.250054,55.005368,1.65261974095222831e+09,8.24612412811455253e-01,-2.54966115936333821e+01,1.45196900000000005e+03,8.78586261569999993e-07,4.57513999999999976e-01,5.54823081597983325e-01,-4.00611069999999998e+01,-1.45644954063666194e+01
437,59.230489,64.981639,1.57586753435399079e+09,1.38930709694252874e+00,-3.59258440063878055e+01,1.28958799999999997e+03,8.18335280019999968e-07,5.22318999999999978e-01,3.75956475821275282e-01,-5.57697220000000016e+01,-1.98438779936121961e+01
438,59.254875,74.970412,1.52886794245441389e+09,8.12401522562708589e-01,-6.41851087355415331e+01,1.20504299999999989e+03,7.88192993349999966e-07,5.59710000000000041e-01,6.88957349851343381e-01,-7.11069619999999958e+01,-6.92185326445846449e+00
439,59.259394,85.000519,2.78508991766845322e+09,1.19672470005136744e+00,-8.01206624576706901e+01,1.14001600000000008e+03,4.09328256429999981e-07,5.76093999999999995e-01,4.81392253352230515e-01,-8.70698119999999989e+01,-6.94914954232930615e+00
440,59.229253,94.976949,3.09802274860676241e+09,1.15830808772042859e+00,7.66648680643421017e+01,1.14065599999999995e+03,3.68188387420000005e-07,5.31673999999999980e-01,4.59009140691009121e-01,7.82430729999999954e+01,1.57820493565789532e+00
441,59.237554,104.849548,3.62414245952437019e+09,9.72564162487836059e-01,5.62237607546229654e+01,1.14542900000000009e+03,3.16055180720000000e-07,4.66544999999999987e-01,4.79706139702464229e-01,6.35542170000000013e+01,7.33045624537703500e+00
442,59.216312,114.996686,4.06881921365025759e+09,8.71580256540850140e-01,3.60861756551347526e+01,1.18994599999999991e+03,2.92454871430000024e-07,3.94594000000000000e-01,4.52733981797700080e-01,4.93486770000000021e+01,1.32625013448652460e+01
443,59.229465,125.006815,4.06935542904251575e+09,8.17948806994164723e-01,1.81806425957100899e+01,1.20096900000000005e+03,2.95125117710000002e-07,3.07269000000000014e-01,3.75657984182611648e-01,3.70713300000000032e+01,1.88906874042899133e+01
444,59.253006,134.992567,3.42819181068399000e+09,8.78319324775579724e-01,-5.32886293359883467e-01,1.23263000000000011e+03,3.59556894149999987e-07,2.36815999999999999e-01,2.69624034585040140e-01,2.54225320000000004e+01,2.59554182933598838e+01
445,59.247041,145.006418,1.88337714147879052e+09,8.30975729688360754e-01,-1.66055192494835389e+01,1.28827999999999997e+03,6.84026566760000049e-07,1.86019999999999991e-01,2.23857320200871235e-01,1.82651140000000005e+01,3.48706332494835394e+01
446,59.261081,154.985564,1.79839944232895660e+09,8.31899692188686313e-01,-2.42632596385824613e+01,1.30336999999999989e+03,7.24738881319999976e-07,1.52521999999999991e-01,1.83341815644530726e-01,1.66017319999999984e+01,4.08649916385824596e+01
447,59.240209,164.94719,1.76236665878226018e+09,1.14182684570090887e+00,-3.40383555481004265e+01,1.29745499999999993e+03,7.36200377790000028e-07,1.55136999999999997e-01,1.35867360786012498e-01,1.56267580000000006e+01,4.96651135481004289e+01
448,59.240983,174.964587,1.65225661760573959e+09,1.91229139443872809e+00,-5.50756634332736894e+01,1.28269800000000009e+03,7.76330980510000045e-07,1.81648000000000004e-01,9.49897073888757715e-02,1.03629339999999992e+01,6.54385974332736851e+01
449,59.235477,184.974229,1.73375516097152567e+09,2.45539044982688637e+00,8.43561959690321714e+01,1.24499600000000009e+03,7.18092166660000041e-07,2.46647000000000005e-01,1.00451233740600998e-01,1.57996699999999990e+00,-8.27762289690321751e+01
450,59.283655,195.057356,1.69889336193996310e+09,1.87292028221809126e+00,5.58546690748860755e+01,1.21026800000000003e+03,7.12386090330000006e-07,3.08680000000000010e-01,1.64812140127198387e-01,-9.27987599999999979e+00,-6.51345450748860770e+01
451,59.253908,205.05737,1.48495594645646596e+09,1.96396820208544076e+00,3.25759519129594963e+01,1.17900800000000004e+03,7.93968334760000047e-07,4.08469000000000027e-01,2.07981473206270334e-01,-2.18523919999999983e+01,-5.44283439129594981e+01
452,59.219222,215.01219,1.34902135441370106e+09,2.00544046390796593e+00,1.23417280158397915e+01,1.14544599999999991e+03,8.49094046029999949e-07,4.84559999999999991e-01,2.41622730128695312e-01,-3.48054619999999986e+01,-4.71471900158397901e+01
453,59.238504,224.981978,1.60847876934778547e+09,1.98245696573457053e+00,-1.01556557257842357e+01,1.13817599999999993e+03,7.07610210149999995e-07,5.29719999999999969e-01,2.67203782556621583e-01,-4.95923250000000024e+01,-3.94366692742157667e+01
454,59.252457,235.017784,2.81112679829543257e+09,1.74770905197422777e+00,-3.88922731120159497e+01,1.16608799999999997e+03,4.14811598219999993e-07,5.54062999999999972e-01,3.17022446827820381e-01,-6.44531819999999982e+01,-2.55609088879840485e+01
455,59.248924,245.025564,4.04077005864392185e+09,1.13389365896169436e+00,-6.65967823824390166e+01,1.21668599999999992e+03,3.01102508270000019e-07,5.42681999999999998e-01,4.78600436390951844e-01,-7.94090570000000042e+01,-1.28122746175609912e+01
456,59.231499,254.970578,3.16501727651845026e+09,8.76996510882460556e-01,-8.43451375490456599e+01,1.32983099999999990e+03,4.20165478989999977e-07,4.93495999999999990e-01,5.62711474762230601e-01,8.55460410000000024e+01,-1.01088214509543324e+01
457,59.269561,264.93681,2.26439460602949286e+09,6.24954476281776472e-01,7.81108271682063560e+01,1.47630799999999999e+03,6.51965870289999975e-07,4.26862999999999992e-01,6.83030550544513670e-01,7.05630890000000051e+01,-7.54773816820635002e+00
458,59.23101,274.98299,2.81899353408614922e+09,4.72109683241264178e-01,5.44555274320425013e+01,1.70887100000000009e+03,6.06198978229999952e-07,3.26763000000000026e-01,6.92133653681093808e-01,5.46380789999999976e+01,1.82551567957498023e-01
459,59.267953,285.028524,3.16586750645143890e+09,3.72738237847505816e-01,3.32317544505282640e+01,2.01091499999999996e+03,6.35186089090000016e-07,2.50778000000000001e-01,6.72799231568503520e-01,4.01884569999999997e+01,6.95670254947173383e+00
460,59.271166,294.966612,2.43480324237186193e+09,2.52474054646433965e-01,1.45964847168434666e+01,2.38641899999999987e+03,9.80128068860000077e-07,1.65989999999999999e-01,6.57453694528941979e-01,2.47342079999999989e+01,1.01377232831565323e+01
461,59.203202,304.991846,3.19435309453916788e+09,1.89303525890000240e-01,-8.65230566470870599e+00,2.86153800000000001e+03,8.95811425760000001e-07,1.05543999999999999e-01,5.57538479559694489e-01,9.12030299999999983e+00,1.77726086647087058e+01
462,59.238887,314.985057,3.92587196531944561e+09,1.42242546341549148e-01,-3.10703466333565146e+01,3.43663200000000006e+03,8.75380560129999984e-07,5.40879999999999972e-02,3.80251910494665113e-01,-2.69578899999999999e+00,2.83745576333565133e+01
